fpr,tpr,threshold
5.355360699837772298e-01,9.868599999999999595e-01,9.974495630334620500e-02
5.355360699837772298e-01,9.868799999999999795e-01,9.974477181476859577e-02
5.355566051296793972e-01,9.868799999999999795e-01,9.974371553156342884e-02
5.355566051296793972e-01,9.869200000000000195e-01,9.974175915898285394e-02
5.355976754214838431e-01,9.869200000000000195e-01,9.974013341150014811e-02
5.355976754214838431e-01,9.869400000000000395e-01,9.973774117844544373e-02
5.356387457132882890e-01,9.869400000000000395e-01,9.973638596028422398e-02
5.356387457132882890e-01,9.869599999999999485e-01,9.973563388380379813e-02
5.361110540690391391e-01,9.869599999999999485e-01,9.970645304396807962e-02
5.361110540690391391e-01,9.869799999999999685e-01,9.970170211480385014e-02
5.362342649444524767e-01,9.869799999999999685e-01,9.967939736999620326e-02
5.362342649444524767e-01,9.869999999999999885e-01,9.967779128474642258e-02
5.362958703821590900e-01,9.869999999999999885e-01,9.967304891170171433e-02
5.362958703821590900e-01,9.870200000000000085e-01,9.967266266077970394e-02
5.363369406739635359e-01,9.870200000000000085e-01,9.966712974425472049e-02
5.363369406739635359e-01,9.870400000000000285e-01,9.966635341954699356e-02
5.364806866952789299e-01,9.870400000000000285e-01,9.965553101162764882e-02
5.364806866952789299e-01,9.870600000000000485e-01,9.965551736516942150e-02
5.365628272788878217e-01,9.870600000000000485e-01,9.964448259983110789e-02
5.365628272788878217e-01,9.870799999999999574e-01,9.964084820844198997e-02
5.366449678624967135e-01,9.870799999999999574e-01,9.963524961433807559e-02
5.366449678624967135e-01,9.870999999999999774e-01,9.963193874099204872e-02
5.366860381543010483e-01,9.870999999999999774e-01,9.962990176402798659e-02
5.366860381543010483e-01,9.871199999999999974e-01,9.962763858890148760e-02
5.369735301969320584e-01,9.871199999999999974e-01,9.960780664053511813e-02
5.369735301969320584e-01,9.871400000000000174e-01,9.960561241482618344e-02
5.370556707805409502e-01,9.871400000000000174e-01,9.959887744218864913e-02
5.370556707805409502e-01,9.871600000000000374e-01,9.959707073385848375e-02
5.371172762182475635e-01,9.871600000000000374e-01,9.958557217019957386e-02
5.371172762182475635e-01,9.871799999999999464e-01,9.958537504907093163e-02
5.374253034067807411e-01,9.871799999999999464e-01,9.956744434968499424e-02
5.374253034067807411e-01,9.871999999999999664e-01,9.956712091375050089e-02
5.376717251576071943e-01,9.871999999999999664e-01,9.955625523880189121e-02
5.376717251576071943e-01,9.872199999999999864e-01,9.955607472570818239e-02
5.384315255559890545e-01,9.872199999999999864e-01,9.948442021919257083e-02
5.384315255559890545e-01,9.872400000000000064e-01,9.948328118308755186e-02
5.385547364314023921e-01,9.872400000000000064e-01,9.946864359569893010e-02
5.385547364314023921e-01,9.872600000000000264e-01,9.946800780942076370e-02
5.388011581822288454e-01,9.872600000000000264e-01,9.945363767801308763e-02
5.388011581822288454e-01,9.872800000000000464e-01,9.945334560553603653e-02
5.388216933281311238e-01,9.872800000000000464e-01,9.945084802446071959e-02
5.388216933281311238e-01,9.872999999999999554e-01,9.945012616670916017e-02
5.390270447871532422e-01,9.872999999999999554e-01,9.943391615315030907e-02
5.390270447871532422e-01,9.873199999999999754e-01,9.943205807480390290e-02
5.392323962461753606e-01,9.873199999999999754e-01,9.942072288724455864e-02
5.392323962461753606e-01,9.873399999999999954e-01,9.941810601337991438e-02
5.392940016838819739e-01,9.873399999999999954e-01,9.941520721429111807e-02
5.392940016838819739e-01,9.873600000000000154e-01,9.941377120232000597e-02
5.394788179970018138e-01,9.873600000000000154e-01,9.939708548779788155e-02
5.394788179970018138e-01,9.873800000000000354e-01,9.939598647943367893e-02
5.399716614986549423e-01,9.873800000000000354e-01,9.936072677091004057e-02
5.399716614986549423e-01,9.874000000000000554e-01,9.935856901544665165e-02
5.401154075199704474e-01,9.874000000000000554e-01,9.934434822721388558e-02
5.401154075199704474e-01,9.874399999999999844e-01,9.934028929197701030e-02
5.403207589789925658e-01,9.874399999999999844e-01,9.932868740251493689e-02
5.403207589789925658e-01,9.874600000000000044e-01,9.932798119042650364e-02
5.403412941248947332e-01,9.874600000000000044e-01,9.932594158335494861e-02
5.403412941248947332e-01,9.874800000000000244e-01,9.932518086134402291e-02
5.408957430642544750e-01,9.874800000000000244e-01,9.929410545568843893e-02
5.408957430642544750e-01,9.875000000000000444e-01,9.929160469159425961e-02
5.409573485019610883e-01,9.875000000000000444e-01,9.928718941008431165e-02
5.409573485019610883e-01,9.875199999999999534e-01,9.928567099635683679e-02
5.413680514200053251e-01,9.875199999999999534e-01,9.924498471437125102e-02
5.413680514200053251e-01,9.875399999999999734e-01,9.924459960565294725e-02
5.418608949216584536e-01,9.875399999999999734e-01,9.920742494519316224e-02
5.418608949216584536e-01,9.875599999999999934e-01,9.920586110288115433e-02
5.421483869642893527e-01,9.875599999999999934e-01,9.918102655171978643e-02
5.421483869642893527e-01,9.875800000000000134e-01,9.917583321418789455e-02
5.423537384233114711e-01,9.875800000000000134e-01,9.916263791236241965e-02
5.423537384233114711e-01,9.876000000000000334e-01,9.916179868188276791e-02
5.424974844446269762e-01,9.876000000000000334e-01,9.914947010641798897e-02
5.424974844446269762e-01,9.876200000000000534e-01,9.914840836939220470e-02
5.430724685298888854e-01,9.876200000000000534e-01,9.910503875111381644e-02
5.430724685298888854e-01,9.876399999999999624e-01,9.910174098239472873e-02
5.430930036757911639e-01,9.876399999999999624e-01,9.910088493683627542e-02
5.430930036757911639e-01,9.876599999999999824e-01,9.909586596866551411e-02
5.432778199889110038e-01,9.876599999999999824e-01,9.908148474454418764e-02
5.432778199889110038e-01,9.876800000000000024e-01,9.907749454116497601e-02
5.433804957184220630e-01,9.876800000000000024e-01,9.907261067927451703e-02
5.433804957184220630e-01,9.877000000000000224e-01,9.907055745195900154e-02
5.434215660102265089e-01,9.877000000000000224e-01,9.906778784562880746e-02
5.434215660102265089e-01,9.877200000000000424e-01,9.906714556989187903e-02
5.434831714479331222e-01,9.877200000000000424e-01,9.906189981446604509e-02
5.434831714479331222e-01,9.877399999999999514e-01,9.905948201901562666e-02
5.436269174692486272e-01,9.877399999999999514e-01,9.904970147039622586e-02
5.436269174692486272e-01,9.877599999999999714e-01,9.904869194950130518e-02
5.437501283446618539e-01,9.877599999999999714e-01,9.904160892687066675e-02
5.437501283446618539e-01,9.877799999999999914e-01,9.904126364418264217e-02
5.438322689282707456e-01,9.877799999999999914e-01,9.903854910678834556e-02
5.438322689282707456e-01,9.878000000000000114e-01,9.903809833245755256e-02
5.442429718463149824e-01,9.878000000000000114e-01,9.900773073951910086e-02
5.442429718463149824e-01,9.878200000000000314e-01,9.900678863586040435e-02
5.452491939955232958e-01,9.878200000000000314e-01,9.894769562858993228e-02
5.452491939955232958e-01,9.878400000000000514e-01,9.894745428128962073e-02
5.455161508922521385e-01,9.878400000000000514e-01,9.893000893694446629e-02
5.455161508922521385e-01,9.878599999999999604e-01,9.892957274124566935e-02
5.456188266217631977e-01,9.878599999999999604e-01,9.892610263194281939e-02
5.456188266217631977e-01,9.879000000000000004e-01,9.892468985111166346e-02
5.460500646857096019e-01,9.879000000000000004e-01,9.889902569574526847e-02
5.460500646857096019e-01,9.879200000000000204e-01,9.889882671496777466e-02
5.461938107070251069e-01,9.879200000000000204e-01,9.888937358483244899e-02
5.461938107070251069e-01,9.879400000000000404e-01,9.888786997850718130e-02
5.464813027496560061e-01,9.879400000000000404e-01,9.887040756662196506e-02
5.464813027496560061e-01,9.879599999999999493e-01,9.886946164236538881e-02
5.468714705217980754e-01,9.879599999999999493e-01,9.884789365084481472e-02
5.468714705217980754e-01,9.879799999999999693e-01,9.884710837078548862e-02
5.469946813972113020e-01,9.879799999999999693e-01,9.883763859405189645e-02
5.469946813972113020e-01,9.879999999999999893e-01,9.883698196635816446e-02
5.472616382939400337e-01,9.879999999999999893e-01,9.881528294709923665e-02
5.472616382939400337e-01,9.880200000000000093e-01,9.881256975857573288e-02
5.475696654824732112e-01,9.880200000000000093e-01,9.878991120028278450e-02
5.475696654824732112e-01,9.880400000000000293e-01,9.878780589789083744e-02
5.480625089841263398e-01,9.880400000000000293e-01,9.876263422499069466e-02
5.480625089841263398e-01,9.880600000000000493e-01,9.876124323774081171e-02
5.481446495677352315e-01,9.880600000000000493e-01,9.875335535263471409e-02
5.481446495677352315e-01,9.880799999999999583e-01,9.875213141889446766e-02
5.484116064644639632e-01,9.880799999999999583e-01,9.873574966529873043e-02
5.484116064644639632e-01,9.880999999999999783e-01,9.873570915880364174e-02
5.484937470480727439e-01,9.880999999999999783e-01,9.873185659418418081e-02
5.484937470480727439e-01,9.881199999999999983e-01,9.872736727791692202e-02
5.485758876316816357e-01,9.881199999999999983e-01,9.872002723111467093e-02
5.485758876316816357e-01,9.881400000000000183e-01,9.871993407764782791e-02
5.491919420087479908e-01,9.881400000000000183e-01,9.868569518020572917e-02
5.491919420087479908e-01,9.881600000000000383e-01,9.868561908318770892e-02
5.493356880300634959e-01,9.881600000000000383e-01,9.867519529077001250e-02
5.493356880300634959e-01,9.881799999999999473e-01,9.867362134075377544e-02
5.493562231759656633e-01,9.881799999999999473e-01,9.867314797807741344e-02
5.493562231759656633e-01,9.882199999999999873e-01,9.866766040099009261e-02
5.497053206563032868e-01,9.882199999999999873e-01,9.865214641927411154e-02
5.497053206563032868e-01,9.882400000000000073e-01,9.864679841531490134e-02
5.498696018235209593e-01,9.882400000000000073e-01,9.863306995414419798e-02
5.498696018235209593e-01,9.882600000000000273e-01,9.863292872947057588e-02
5.501365587202496910e-01,9.882600000000000273e-01,9.861904985314073890e-02
5.501365587202496910e-01,9.882800000000000473e-01,9.861896801131990464e-02
5.501776290120541368e-01,9.882800000000000473e-01,9.861739101067074076e-02
5.501776290120541368e-01,9.882999999999999563e-01,9.861692732002745598e-02
5.504240507628807011e-01,9.882999999999999563e-01,9.860341382142748246e-02
5.504240507628807011e-01,9.883199999999999763e-01,9.860305116029852157e-02
5.505883319300983736e-01,9.883199999999999763e-01,9.859366229673370563e-02
5.505883319300983736e-01,9.883399999999999963e-01,9.859360083224404103e-02
5.508963591186315512e-01,9.883399999999999963e-01,9.857067708749400747e-02
5.508963591186315512e-01,9.883600000000000163e-01,9.857015169244273678e-02
5.517588352465244705e-01,9.883600000000000163e-01,9.851651540183417599e-02
5.517588352465244705e-01,9.883800000000000363e-01,9.851507727939548542e-02
5.525186356449062197e-01,9.883800000000000363e-01,9.846750298678437485e-02
5.525186356449062197e-01,9.883999999999999453e-01,9.845979462072133870e-02
5.528061276875372299e-01,9.883999999999999453e-01,9.843948201565108636e-02
5.528061276875372299e-01,9.884199999999999653e-01,9.843923430379386552e-02
5.531757603137770207e-01,9.884199999999999653e-01,9.841809240392712654e-02
5.531757603137770207e-01,9.884399999999999853e-01,9.841445988536867695e-02
5.537096741072344841e-01,9.884399999999999853e-01,9.838837271651744432e-02
5.537096741072344841e-01,9.884600000000000053e-01,9.838766876003418593e-02
5.542230527547897800e-01,9.884600000000000053e-01,9.836235364266791847e-02
5.542230527547897800e-01,9.884800000000000253e-01,9.836191413692683960e-02
5.545926853810296819e-01,9.884800000000000253e-01,9.834511890814583157e-02
5.545926853810296819e-01,9.885000000000000453e-01,9.834448252425022352e-02
5.546953611105407411e-01,9.885000000000000453e-01,9.834120947687569059e-02
5.546953611105407411e-01,9.885199999999999543e-01,9.834090909185268237e-02
5.549417828613671944e-01,9.885199999999999543e-01,9.831853588407504785e-02
5.549417828613671944e-01,9.885399999999999743e-01,9.831798642349667827e-02
5.552498100499003719e-01,9.885399999999999743e-01,9.829925058457508746e-02
5.552498100499003719e-01,9.885599999999999943e-01,9.829772865412529648e-02
5.561122861777932913e-01,9.885599999999999943e-01,9.824700773061544046e-02
5.561122861777932913e-01,9.885800000000000143e-01,9.824680856936508777e-02
5.563587079286198556e-01,9.885800000000000143e-01,9.822910501336322431e-02
5.563587079286198556e-01,9.886000000000000343e-01,9.822819393726331394e-02
5.565024539499353606e-01,9.886000000000000343e-01,9.821661542467706452e-02
5.565024539499353606e-01,9.886200000000000543e-01,9.821574816742598135e-02
5.566872702630552006e-01,9.886200000000000543e-01,9.820506185386324027e-02
5.566872702630552006e-01,9.886399999999999633e-01,9.820466048288707672e-02
5.567488757007618139e-01,9.886399999999999633e-01,9.820266952766555646e-02
5.567488757007618139e-01,9.886599999999999833e-01,9.820226374141632908e-02
5.570979731810994373e-01,9.886599999999999833e-01,9.817559753619228835e-02
5.570979731810994373e-01,9.886800000000000033e-01,9.817470191277416491e-02
5.576318869745569007e-01,9.886800000000000033e-01,9.815073159687495719e-02
5.576318869745569007e-01,9.887000000000000233e-01,9.814784016404660971e-02
5.577550978499702383e-01,9.887000000000000233e-01,9.814208450113594273e-02
5.577550978499702383e-01,9.887200000000000433e-01,9.813897443975369561e-02
5.589461363122985027e-01,9.887200000000000433e-01,9.805664918012568787e-02
5.589461363122985027e-01,9.887399999999999523e-01,9.805643592507300166e-02
5.591514877713206211e-01,9.887399999999999523e-01,9.804321005340509154e-02
5.591514877713206211e-01,9.887599999999999723e-01,9.804024746990813721e-02
5.598907530238002028e-01,9.887599999999999723e-01,9.800239451980906347e-02
5.598907530238002028e-01,9.887799999999999923e-01,9.800228346276350366e-02
5.599318233156046487e-01,9.887799999999999923e-01,9.800039022923927312e-02
5.599318233156046487e-01,9.888200000000000323e-01,9.799957256507843550e-02
5.600344990451157079e-01,9.888200000000000323e-01,9.799707227155828038e-02
5.600344990451157079e-01,9.888400000000000523e-01,9.799580443590562295e-02
5.605068074008665580e-01,9.888400000000000523e-01,9.797610021926921042e-02
5.605068074008665580e-01,9.888599999999999612e-01,9.797522641396265441e-02
5.609791157566174080e-01,9.888599999999999612e-01,9.795465792560362206e-02
5.609791157566174080e-01,9.888799999999999812e-01,9.795462404015549407e-02
5.611433969238351915e-01,9.888799999999999812e-01,9.794803812558797174e-02
5.611433969238351915e-01,9.889000000000000012e-01,9.794655561599550919e-02
5.614514241123683691e-01,9.889000000000000012e-01,9.792911116750822875e-02
5.614514241123683691e-01,9.889200000000000212e-01,9.792881867639134652e-02
5.614924944041727040e-01,9.889200000000000212e-01,9.792621416345045904e-02
5.614924944041727040e-01,9.889400000000000412e-01,9.792568552095566592e-02
5.619237324681192192e-01,9.889400000000000412e-01,9.789843836005032718e-02
5.619237324681192192e-01,9.889599999999999502e-01,9.789828461627868295e-02
5.619853379058258325e-01,9.889599999999999502e-01,9.789360038606376158e-02
5.619853379058258325e-01,9.889799999999999702e-01,9.789307401537798714e-02
5.624987165533811284e-01,9.889799999999999702e-01,9.786896142843738711e-02
5.624987165533811284e-01,9.889999999999999902e-01,9.786894162803577712e-02
5.627656734501098601e-01,9.889999999999999902e-01,9.785413136516461774e-02
5.627656734501098601e-01,9.890200000000000102e-01,9.784937813955363328e-02
5.628683491796209193e-01,9.890200000000000102e-01,9.784180869168263017e-02
5.628683491796209193e-01,9.890400000000000302e-01,9.784155434924453332e-02
5.629299546173275326e-01,9.890400000000000302e-01,9.783686617592929347e-02
5.629299546173275326e-01,9.890600000000000502e-01,9.783471448108714552e-02
5.635049387025894418e-01,9.890600000000000502e-01,9.780362841963230469e-02
5.635049387025894418e-01,9.890799999999999592e-01,9.780314863208482146e-02
